,Corporate_Bonds,Gold,SP500
2023-01-08 00:00:00+00:00,62921.931060791016,32130.590662956238,178467.06969070435
2023-01-15 00:00:00+00:00,62995.009201049805,32163.240664482117,178864.05458450317
2023-01-22 00:00:00+00:00,63068.18613433838,32195.660662651062,179258.42946243286
2023-01-29 00:00:00+00:00,63141.38282775879,32227.970664024353,179662.56706619263
2023-02-05 00:00:00+00:00,63214.575256347656,32258.290663719177,180073.3493232727
2023-02-12 00:00:00+00:00,63286.73777770996,32287.91066455841,180479.83797073364
2023-02-19 00:00:00+00:00,63358.573501586914,32316.320664405823,180885.54957962036
2023-02-26 00:00:00+00:00,63429.80516052246,32343.31066417694,181280.42253494263
2023-03-05 00:00:00+00:00,63501.14965057373,32371.940663337708,181683.07579421997
2023-03-12 00:00:00+00:00,63573.27825164795,32399.140664100647,182067.518573761
2023-03-19 00:00:00+00:00,63646.44902801514,32429.720664024353,182457.50856399536
2023-03-26 00:00:00+00:00,63720.06645202637,32461.270663261414,182853.25856399536
2023-04-02 00:00:00+00:00,63793.3464050293,32493.620661735535,183262.6485786438
2023-04-09 00:00:00+00:00,63867.41541290283,32528.05066204071,183671.8385810852
2023-04-16 00:00:00+00:00,63940.72821044922,32563.1406621933,184084.29857254028
2023-04-23 00:00:00+00:00,64013.84200286865,32596.75066280365,184496.4985847473
2023-04-30 00:00:00+00:00,64087.55280303955,32630.330664634705,184912.4285774231
2023-05-07 00:00:00+00:00,64161.16385650635,32665.730666160583,185325.0585823059
2023-05-14 00:00:00+00:00,64234.64524078369,32699.330664634705,185736.6485786438
2023-05-21 00:00:00+00:00,64307.1291885376,32731.490664482117,186155.268573761
2023-05-28 00:00:00+00:00,64379.26403045654,32761.90066432953,186575.28856277466
2023-06-04 00:00:00+00:00,64451.90402984619,32793.31066417694,187003.2085762024
2023-06-11 00:00:00+00:00,64524.45403289795,32824.39066410065,187433.10857009888
2023-06-18 00:00:00+00:00,64597.3440322876,32855.39066410065,187875.7085762024
2003-06-29,64670.234031677246,32886.39066410065,188318.3085823059
2003-07-06,64743.124031066895,32917.39066410065,188760.90858840942
2003-07-13,64816.01403045654,32948.39066410065,189203.50859451294
2003-07-20,64888.90402984619,32979.39066410065,189646.10860061646
2003-07-27,64961.79402923584,33010.39066410065,190088.70860671997
2003-08-03,65034.68402862549,33041.39066410065,190531.3086128235
2003-08-10,65107.57402801514,33072.39066410065,190973.908618927
2003-08-17,65180.464027404785,33103.39066410065,191416.50862503052
2003-08-24,65253.35402679443,33134.39066410065,191859.10863113403
2003-08-31,65326.24402618408,33165.39066410065,192301.70863723755
2003-09-07,65399.13402557373,33196.39066410065,192744.30864334106
2003-09-14,65472.02402496338,33227.39066410065,193186.90864944458
2003-09-21,65544.91402435303,33258.39066410065,193629.5086555481
2003-09-28,65617.80402374268,33289.39066410065,194072.1086616516
2003-10-05,65690.69402313232,33320.39066410065,194514.70866775513
2003-10-12,65763.58402252197,33351.39066410065,194957.30867385864
2003-10-19,65836.47402191162,33382.39066410065,195399.90867996216
2003-10-26,65909.36402130127,33413.39066410065,195842.50868606567
2003-11-02,65982.25402069092,33444.39066410065,196285.1086921692
2003-11-09,66055.14402008057,33475.39066410065,196727.7086982727
2003-11-16,66128.03401947021,33506.39066410065,197170.30870437622
2003-11-23,66200.92401885986,33537.39066410065,197612.90871047974
2003-11-30,66273.81401824951,33568.39066410065,198055.50871658325
2003-12-07,66346.70401763916,33599.39066410065,198498.10872268677
2003-12-14,66419.59401702881,33630.39066410065,198940.70872879028
2003-12-21,66492.48401641846,33661.39066410065,199383.3087348938
2003-12-28,66565.3740158081,33692.39066410065,199825.9087409973
2004-01-04,66638.26401519775,33723.39066410065,200268.50874710083
2004-01-11,66711.1540145874,33754.39066410065,200711.10875320435
2004-01-18,66784.04401397705,33785.39066410065,201153.70875930786
2004-01-25,66856.9340133667,33816.39066410065,201596.30876541138
2004-02-01,66929.82401275635,33847.39066410065,202038.9087715149
2004-02-08,67002.714012146,33878.39066410065,202481.5087776184
2004-02-15,67075.60401153564,33909.39066410065,202924.10878372192
2004-02-22,67148.4940109253,33940.39066410065,203366.70878982544
2004-02-29,67221.38401031494,33971.39066410065,203809.30879592896
2004-03-07,67294.27400970459,34002.39066410065,204251.90880203247
2004-03-14,67367.16400909424,34033.39066410065,204694.508808136
2004-03-21,67440.05400848389,34064.39066410065,205137.1088142395
2004-03-28,67512.94400787354,34095.39066410065,205579.70882034302
2004-04-04,67585.83400726318,34126.39066410065,206022.30882644653
2004-04-11,67658.72400665283,34157.39066410065,206464.90883255005
2004-04-18,67731.61400604248,34188.39066410065,206907.50883865356
2004-04-25,67804.50400543213,34219.39066410065,207350.10884475708
2004-05-02,67877.39400482178,34250.39066410065,207792.7088508606
2004-05-09,67950.28400421143,34281.39066410065,208235.3088569641
2004-05-16,68023.17400360107,34312.39066410065,208677.90886306763
2004-05-23,68096.06400299072,34343.39066410065,209120.50886917114
2004-05-30,68168.95400238037,34374.39066410065,209563.10887527466
2004-06-06,68241.84400177002,34405.39066410065,210005.70888137817
2004-06-13,68314.73400115967,34436.39066410065,210448.3088874817
2004-06-20,68387.62400054932,34467.39066410065,210890.9088935852
2004-06-27,68460.51399993896,34498.39066410065,211333.50889968872
2004-07-04,68533.40399932861,34529.39066410065,211776.10890579224
2004-07-11,68606.29399871826,34560.39066410065,212218.70891189575
2004-07-18,68679.18399810791,34591.39066410065,212661.30891799927
2004-07-25,68752.07399749756,34622.39066410065,213103.90892410278
2004-08-01,68824.9639968872,34653.39066410065,213546.5089302063
2004-08-08,68897.85399627686,34684.39066410065,213989.1089363098
2004-08-15,68970.7439956665,34715.39066410065,214431.70894241333
2004-08-22,69043.63399505615,34746.39066410065,214874.30894851685
2004-08-29,69116.5239944458,34777.39066410065,215316.90895462036
2004-09-05,69189.41399383545,34808.39066410065,215759.50896072388
2004-09-12,69262.3039932251,34839.39066410065,216202.1089668274
2004-09-19,69335.19399261475,34870.39066410065,216644.7089729309
2004-09-26,69408.0839920044,34901.39066410065,217087.30897903442
2004-10-03,69480.97399139404,34932.39066410065,217529.90898513794
2004-10-10,69553.86399078369,34963.39066410065,217972.50899124146
2004-10-17,69626.75399017334,34994.39066410065,218415.10899734497
2004-10-24,69699.64398956299,35025.39066410065,218857.7090034485
2004-10-31,69772.53398895264,35056.39066410065,219300.309009552
2004-11-07,69845.42398834229,35087.39066410065,219742.90901565552
2004-11-14,69918.31398773193,35118.39066410065,220185.50902175903
2004-11-21,69991.20398712158,35149.39066410065,220628.10902786255
2004-11-28,70064.09398651123,35180.39066410065,221070.70903396606
2004-12-05,70136.98398590088,35211.39066410065,221513.30904006958
2004-12-12,70209.87398529053,35242.39066410065,221955.9090461731
2004-12-19,70282.76398468018,35273.39066410065,222398.5090522766
2004-12-26,70355.65398406982,35304.39066410065,222841.10905838013
2005-01-02,70428.54398345947,35335.39066410065,223283.70906448364
2005-01-09,70501.43398284912,35366.39066410065,223726.30907058716
2005-01-16,70574.32398223877,35397.39066410065,224168.90907669067
2005-01-23,70647.21398162842,35428.39066410065,224611.5090827942
2005-01-30,70720.10398101807,35459.39066410065,225054.1090888977
2005-02-06,70792.99398040771,35490.39066410065,225496.70909500122
2005-02-13,70865.88397979736,35521.39066410065,225939.30910110474
2005-02-20,70938.77397918701,35552.39066410065,226381.90910720825
2005-02-27,71011.66397857666,35583.39066410065,226824.50911331177
2005-03-06,71084.55397796631,35614.39066410065,227267.10911941528
2005-03-13,71157.44397735596,35645.39066410065,227709.7091255188
2005-03-20,71230.3339767456,35676.39066410065,228152.3091316223
2005-03-27,71303.22397613525,35707.39066410065,228594.90913772583
2005-04-03,71376.1139755249,35738.39066410065,229037.50914382935
2005-04-10,71449.00397491455,35769.39066410065,229480.10914993286
2005-04-17,71521.8939743042,35800.39066410065,229922.70915603638
2005-04-24,71594.78397369385,35831.39066410065,230365.3091621399
2005-05-01,71667.6739730835,35862.39066410065,230807.9091682434
2005-05-08,71740.56397247314,35893.39066410065,231250.50917434692
2005-05-15,71813.4539718628,35924.39066410065,231693.10918045044
2005-05-22,71886.34397125244,35955.39066410065,232135.70918655396
2005-05-29,71959.23397064209,35986.39066410065,232578.30919265747
2005-06-05,72032.12397003174,36017.39066410065,233020.909198761
2005-06-12,72105.01396942139,36048.39066410065,233463.5092048645
2005-06-19,72177.90396881104,36079.39066410065,233906.10921096802
2005-06-26,72250.79396820068,36110.39066410065,234348.70921707153
2005-07-03,72323.68396759033,36141.39066410065,234791.30922317505
2005-07-10,72396.57396697998,36172.39066410065,235233.90922927856
2005-07-17,72469.46396636963,36203.39066410065,235676.50923538208
2005-07-24,72542.35396575928,36234.39066410065,236119.1092414856
2005-07-31,72615.24396514893,36265.39066410065,236561.7092475891
2005-08-07,72688.13396453857,36296.39066410065,237004.30925369263
2005-08-14,72761.02396392822,36327.39066410065,237446.90925979614
2005-08-21,72833.91396331787,36358.39066410065,237889.50926589966
2005-08-28,72906.80396270752,36389.39066410065,238332.10927200317
2005-09-04,72979.69396209717,36420.39066410065,238774.7092781067
2005-09-11,73052.58396148682,36451.39066410065,239217.3092842102
2005-09-18,73125.47396087646,36482.39066410065,239659.90929031372
2005-09-25,73198.36396026611,36513.39066410065,240102.50929641724
2005-10-02,73271.25395965576,36544.39066410065,240545.10930252075
2005-10-09,73344.14395904541,36575.39066410065,240987.70930862427
2005-10-16,73417.03395843506,36606.39066410065,241430.30931472778
2005-10-23,73489.9239578247,36637.39066410065,241872.9093208313
2005-10-30,73562.81395721436,36668.39066410065,242315.5093269348
2005-11-06,73635.703956604,36699.39066410065,242758.10933303833
2005-11-13,73708.59395599365,36730.39066410065,243200.70933914185
2005-11-20,73781.4839553833,36761.39066410065,243643.30934524536
2005-11-27,73854.37395477295,36792.39066410065,244085.90935134888
2005-12-04,73927.2639541626,36823.39066410065,244528.5093574524
2005-12-11,74000.15395355225,36854.39066410065,244971.1093635559
2005-12-18,74073.0439529419,36885.39066410065,245413.70936965942
2005-12-25,74145.93395233154,36916.39066410065,245856.30937576294
2006-01-01,74218.82395172119,36947.39066410065,246298.90938186646
2006-01-08,74291.71395111084,36978.39066410065,246741.50938796997
2006-01-15,74364.60395050049,37009.39066410065,247184.1093940735
2006-01-22,74437.49394989014,37040.39066410065,247626.709400177
2006-01-29,74510.38394927979,37071.39066410065,248069.30940628052
2006-02-05,74583.27394866943,37102.39066410065,248511.90941238403
2006-02-12,74656.16394805908,37133.39066410065,248954.50941848755
2006-02-19,74729.05394744873,37164.39066410065,249397.10942459106
2006-02-26,74801.94394683838,37195.39066410065,249839.70943069458
2006-03-05,74874.83394622803,37226.39066410065,250282.3094367981
2006-03-12,74947.72394561768,37257.39066410065,250724.9094429016
2006-03-19,75020.61394500732,37288.39066410065,251167.50944900513
2006-03-26,75093.50394439697,37319.39066410065,251610.10945510864
2006-04-02,75166.39394378662,37350.39066410065,252052.70946121216
2006-04-09,75239.28394317627,37381.39066410065,252495.30946731567
2006-04-16,75312.17394256592,37412.39066410065,252937.9094734192
2006-04-23,75385.06394195557,37443.39066410065,253380.5094795227
2006-04-30,75457.95394134521,37474.39066410065,253823.10948562622
2006-05-07,75530.84394073486,37505.39066410065,254265.70949172974
2006-05-14,75603.73394012451,37536.39066410065,254708.30949783325
2006-05-21,75676.62393951416,37567.39066410065,255150.90950393677
2006-05-28,75749.51393890381,37598.39066410065,255593.50951004028
2006-06-04,75822.40393829346,37629.39066410065,256036.1095161438
2006-06-11,75895.2939376831,37660.39066410065,256478.7095222473
2006-06-18,75968.18393707275,37691.39066410065,256921.30952835083
2006-06-25,76041.0739364624,37722.39066410065,257363.90953445435
2006-07-02,76113.96393585205,37753.39066410065,257806.50954055786
2006-07-09,76186.8539352417,37784.39066410065,258249.10954666138
2006-07-16,76259.74393463135,37815.39066410065,258691.7095527649
2006-07-23,76332.633934021,37846.39066410065,259134.3095588684
2006-07-30,76405.52393341064,37877.39066410065,259576.90956497192
2006-08-06,76478.4139328003,37908.39066410065,260019.50957107544
2006-08-13,76551.30393218994,37939.39066410065,260462.10957717896
2006-08-20,76624.19393157959,37970.39066410065,260904.70958328247
2006-08-27,76697.08393096924,38001.39066410065,261347.309589386
2006-09-03,76769.97393035889,38032.39066410065,261789.9095954895
2006-09-10,76842.86392974854,38063.39066410065,262232.509601593
2006-09-17,76915.75392913818,38094.39066410065,262675.10960769653
2006-09-24,76988.64392852783,38125.39066410065,263117.70961380005
2006-10-01,77061.53392791748,38156.39066410065,263560.30961990356
2006-10-08,77134.42392730713,38187.39066410065,264002.9096260071
2006-10-15,77207.31392669678,38218.39066410065,264445.5096321106
2006-10-22,77280.20392608643,38249.39066410065,264888.1096382141
2006-10-29,77353.09392547607,38280.39066410065,265330.7096443176
2006-11-05,77425.98392486572,38311.39066410065,265773.30965042114
2006-11-12,77498.87392425537,38342.39066410065,266215.90965652466
2006-11-19,77571.76392364502,38373.39066410065,266658.5096626282
2006-11-26,77644.65392303467,38404.39066410065,267101.1096687317
2006-12-03,77717.54392242432,38435.39066410065,267543.7096748352
2006-12-10,77790.43392181396,38466.39066410065,267986.3096809387
2006-12-17,77863.32392120361,38497.39066410065,268428.90968704224
2006-12-24,77936.21392059326,38528.39066410065,268871.50969314575
2006-12-31,78009.10391998291,38559.39066410065,269314.10969924927
2007-01-07,78081.99391937256,38590.39066410065,269756.7097053528
2007-01-14,78154.8839187622,38621.39066410065,270199.3097114563
2007-01-21,78227.77391815186,38652.39066410065,270641.9097175598
2007-01-28,78300.6639175415,38683.39066410065,271084.50972366333
2007-02-04,78373.55391693115,38714.39066410065,271527.10972976685
2007-02-11,78446.4439163208,38745.39066410065,271969.70973587036
2007-02-18,78519.33391571045,38776.39066410065,272412.3097419739
2007-02-25,78592.2239151001,38807.39066410065,272854.9097480774
2007-03-04,78665.11391448975,38838.39066410065,273297.5097541809
2007-03-11,78738.0039138794,38869.39066410065,273740.1097602844
2007-03-18,78810.89391326904,38900.39066410065,274182.70976638794
2007-03-25,78883.78391265869,38931.39066410065,274625.30977249146
2007-04-01,78956.67391204834,38962.39066410065,275067.90977859497
2007-04-08,79029.56391143799,38993.39066410065,275510.5097846985
2007-04-15,79102.45391082764,39024.39066410065,275953.109790802
2007-04-22,79175.34391021729,39055.39066410065,276395.7097969055
2007-04-29,79248.23390960693,39086.39066410065,276838.30980300903
2007-05-06,79321.12390899658,39117.39066410065,277280.90980911255
2007-05-13,79394.01390838623,39148.39066410065,277723.50981521606
2007-05-20,79466.90390777588,39179.39066410065,278166.1098213196
2007-05-27,79539.79390716553,39210.39066410065,278608.7098274231
2007-06-03,79612.68390655518,39241.39066410065,279051.3098335266
2007-06-10,79685.57390594482,39272.39066410065,279493.9098396301
2007-06-17,79758.46390533447,39303.39066410065,279936.50984573364
2007-06-24,79831.35390472412,39334.39066410065,280379.10985183716
2007-07-01,79904.24390411377,39365.39066410065,280821.7098579407
2007-07-08,79977.13390350342,39396.39066410065,281264.3098640442
2007-07-15,80050.02390289307,39427.39066410065,281706.9098701477
2007-07-22,80122.91390228271,39458.39066410065,282149.5098762512
2007-07-29,80195.80390167236,39489.39066410065,282592.10988235474
2007-08-05,80268.69390106201,39520.39066410065,283034.70988845825
2007-08-12,80341.58390045166,39551.39066410065,283477.30989456177
2007-08-19,80414.47389984131,39582.39066410065,283919.9099006653
2007-08-26,80487.36389923096,39613.39066410065,284362.5099067688
2007-09-02,80560.2538986206,39644.39066410065,284805.1099128723
2007-09-09,80633.14389801025,39675.39066410065,285247.70991897583
2007-09-16,80706.0338973999,39706.39066410065,285690.30992507935
2007-09-23,80778.92389678955,39737.39066410065,286132.90993118286
2007-09-30,80851.8138961792,39768.39066410065,286575.5099372864
2007-10-07,80924.70389556885,39799.39066410065,287018.1099433899
2007-10-14,80997.5938949585,39830.39066410065,287460.7099494934
2007-10-21,81070.48389434814,39861.39066410065,287903.3099555969
2007-10-28,81143.3738937378,39892.39066410065,288345.90996170044
2007-11-04,81216.26389312744,39923.39066410065,288788.50996780396
2007-11-11,81289.15389251709,39954.39066410065,289231.10997390747
2007-11-18,81362.04389190674,39985.39066410065,289673.709980011
2007-11-25,81434.93389129639,40016.39066410065,290116.3099861145
2007-12-02,81507.82389068604,40047.39066410065,290558.909992218
2007-12-09,81580.71389007568,40078.39066410065,291001.50999832153
2007-12-16,81653.60388946533,40109.39066410065,291444.11000442505
2007-12-23,81726.49388885498,40140.39066410065,291886.71001052856
2007-12-30,81799.38388824463,40171.39066410065,292329.3100166321
2008-01-06,81872.27388763428,40202.39066410065,292771.9100227356
2008-01-13,81945.16388702393,40233.39066410065,293214.5100288391
2008-01-20,82018.05388641357,40264.39066410065,293657.1100349426
2008-01-27,82090.94388580322,40295.39066410065,294099.71004104614
2008-02-03,82163.83388519287,40326.39066410065,294542.31004714966
2008-02-10,82236.72388458252,40357.39066410065,294984.9100532532
2008-02-17,82309.61388397217,40388.39066410065,295427.5100593567
2008-02-24,82382.50388336182,40419.39066410065,295870.1100654602
2008-03-02,82455.39388275146,40450.39066410065,296312.7100715637
2008-03-09,82528.28388214111,40481.39066410065,296755.31007766724
2008-03-16,82601.17388153076,40512.39066410065,297197.91008377075
2008-03-23,82674.06388092041,40543.39066410065,297640.51008987427
2008-03-30,82746.95388031006,40574.39066410065,298083.1100959778
2008-04-06,82819.8438796997,40605.39066410065,298525.7101020813
2008-04-13,82892.73387908936,40636.39066410065,298968.3101081848
2008-04-20,82965.623878479,40667.39066410065,299410.91011428833
2008-04-27,83038.51387786865,40698.39066410065,299853.51012039185
2008-05-04,83111.4038772583,40729.39066410065,300296.11012649536
2008-05-11,83184.29387664795,40760.39066410065,300738.7101325989
2008-05-18,83257.1838760376,40791.39066410065,301181.3101387024
2008-05-25,83330.07387542725,40822.39066410065,301623.9101448059
2008-06-01,83402.9638748169,40853.39066410065,302066.5101509094
2008-06-08,83475.85387420654,40884.39066410065,302509.11015701294
2008-06-15,83548.74387359619,40915.39066410065,302951.71016311646
2008-06-22,83621.63387298584,40946.39066410065,303394.31016921997
2008-06-29,83694.52387237549,40977.39066410065,303836.9101753235
2008-07-06,83767.41387176514,41008.39066410065,304279.510181427
2008-07-13,83840.30387115479,41039.39066410065,304722.1101875305
2008-07-20,83913.19387054443,41070.39066410065,305164.71019363403
2008-07-27,83986.08386993408,41101.39066410065,305607.31019973755
2008-08-03,84058.97386932373,41132.39066410065,306049.91020584106
2008-08-10,84131.86386871338,41163.39066410065,306492.5102119446
2008-08-17,84204.75386810303,41194.39066410065,306935.1102180481
2008-08-24,84277.64386749268,41225.39066410065,307377.7102241516
2008-08-31,84350.53386688232,41256.39066410065,307820.3102302551
2008-09-07,84423.42386627197,41287.39066410065,308262.91023635864
2008-09-14,84496.31386566162,41318.39066410065,308705.51024246216
2008-09-21,84569.20386505127,41349.39066410065,309148.1102485657
2008-09-28,84642.09386444092,41380.39066410065,309590.7102546692
2008-10-05,84714.98386383057,41411.39066410065,310033.3102607727
2008-10-12,84787.87386322021,41442.39066410065,310475.9102668762
2008-10-19,84860.76386260986,41473.39066410065,310918.51027297974
2008-10-26,84933.65386199951,41504.39066410065,311361.11027908325
2008-11-02,85006.54386138916,41535.39066410065,311803.71028518677
2008-11-09,85079.43386077881,41566.39066410065,312246.3102912903
2008-11-16,85152.32386016846,41597.39066410065,312688.9102973938
2008-11-23,85225.2138595581,41628.39066410065,313131.5103034973
2008-11-30,85298.10385894775,41659.39066410065,313574.11030960083
2008-12-07,85370.9938583374,41690.39066410065,314016.71031570435
2008-12-14,85443.88385772705,41721.39066410065,314459.31032180786
2008-12-21,85516.7738571167,41752.39066410065,314901.9103279114
2008-12-28,85589.66385650635,41783.39066410065,315344.5103340149
2009-01-04,85662.553855896,41814.39066410065,315787.1103401184
2009-01-11,85735.44385528564,41845.39066410065,316229.7103462219
2009-01-18,85808.3338546753,41876.39066410065,316672.31035232544
2009-01-25,85881.22385406494,41907.39066410065,317114.91035842896
2009-02-01,85954.11385345459,41938.39066410065,317557.51036453247
2009-02-08,86027.00385284424,41969.39066410065,318000.110370636
2009-02-15,86099.89385223389,42000.39066410065,318442.7103767395
2009-02-22,86172.78385162354,42031.39066410065,318885.310382843
2009-03-01,86245.67385101318,42062.39066410065,319327.91038894653
2009-03-08,86318.56385040283,42093.39066410065,319770.51039505005
2009-03-15,86391.45384979248,42124.39066410065,320213.11040115356
2009-03-22,86464.34384918213,42155.39066410065,320655.7104072571
2009-03-29,86537.23384857178,42186.39066410065,321098.3104133606
2009-04-05,86610.12384796143,42217.39066410065,321540.9104194641
2009-04-12,86683.01384735107,42248.39066410065,321983.5104255676
2009-04-19,86755.90384674072,42279.39066410065,322426.11043167114
2009-04-26,86828.79384613037,42310.39066410065,322868.71043777466
2009-05-03,86901.68384552002,42341.39066410065,323311.3104438782
2009-05-10,86974.57384490967,42372.39066410065,323753.9104499817
2009-05-17,87047.46384429932,42403.39066410065,324196.5104560852
2009-05-24,87120.35384368896,42434.39066410065,324639.1104621887
2009-05-31,87193.24384307861,42465.39066410065,325081.71046829224
2009-06-07,87266.13384246826,42496.39066410065,325524.31047439575
2009-06-14,87339.02384185791,42527.39066410065,325966.91048049927
2009-06-21,87411.91384124756,42558.39066410065,326409.5104866028
2009-06-28,87484.8038406372,42589.39066410065,326852.1104927063
2009-07-05,87557.69384002686,42620.39066410065,327294.7104988098
2009-07-12,87630.5838394165,42651.39066410065,327737.31050491333
2009-07-19,87703.47383880615,42682.39066410065,328179.91051101685
2009-07-26,87776.3638381958,42713.39066410065,328622.51051712036
2009-08-02,87849.25383758545,42744.39066410065,329065.1105232239
2009-08-09,87922.1438369751,42775.39066410065,329507.7105293274
2009-08-16,87995.03383636475,42806.39066410065,329950.3105354309
2009-08-23,88067.9238357544,42837.39066410065,330392.9105415344
2009-08-30,88140.81383514404,42868.39066410065,330835.51054763794
2009-09-06,88213.70383453369,42899.39066410065,331278.11055374146
2009-09-13,88286.59383392334,42930.39066410065,331720.71055984497
2009-09-20,88359.48383331299,42961.39066410065,332163.3105659485
2009-09-27,88432.37383270264,42992.39066410065,332605.910572052
2009-10-04,88505.26383209229,43023.39066410065,333048.5105781555
2009-10-11,88578.15383148193,43054.39066410065,333491.11058425903
2009-10-18,88651.04383087158,43085.39066410065,333933.71059036255
2009-10-25,88723.93383026123,43116.39066410065,334376.31059646606
2009-11-01,88796.82382965088,43147.39066410065,334818.9106025696
2009-11-08,88869.71382904053,43178.39066410065,335261.5106086731
2009-11-15,88942.60382843018,43209.39066410065,335704.1106147766
2009-11-22,89015.49382781982,43240.39066410065,336146.7106208801
2009-11-29,89088.38382720947,43271.39066410065,336589.31062698364
2009-12-06,89161.27382659912,43302.39066410065,337031.91063308716
2009-12-13,89234.16382598877,43333.39066410065,337474.5106391907
2009-12-20,89307.05382537842,43364.39066410065,337917.1106452942
2009-12-27,89379.94382476807,43395.39066410065,338359.7106513977
2010-01-03,89452.83382415771,43426.39066410065,338802.3106575012
2010-01-10,89525.72382354736,43457.39066410065,339244.91066360474
2010-01-17,89598.61382293701,43488.39066410065,339687.51066970825
2010-01-24,89671.50382232666,43519.39066410065,340130.11067581177
2010-01-31,89744.39382171631,43550.39066410065,340572.7106819153
2010-02-07,89817.28382110596,43581.39066410065,341015.3106880188
2010-02-14,89890.1738204956,43612.39066410065,341457.9106941223
2010-02-21,89963.06381988525,43643.39066410065,341900.51070022583
2010-02-28,90035.9538192749,43674.39066410065,342343.11070632935
2010-03-07,90108.84381866455,43705.39066410065,342785.71071243286
2010-03-14,90181.7338180542,43736.39066410065,343228.3107185364
2010-03-21,90254.62381744385,43767.39066410065,343670.9107246399
2010-03-28,90327.5138168335,43798.39066410065,344113.5107307434
2010-04-04,90400.40381622314,43829.39066410065,344556.1107368469
2010-04-11,90473.2938156128,43860.39066410065,344998.71074295044
2010-04-18,90546.18381500244,43891.39066410065,345441.31074905396
2010-04-25,90619.07381439209,43922.39066410065,345883.91075515747
2010-05-02,90691.96381378174,43953.39066410065,346326.510761261
2010-05-09,90764.85381317139,43984.39066410065,346769.1107673645
2010-05-16,90837.74381256104,44015.39066410065,347211.710773468
2010-05-23,90910.63381195068,44046.39066410065,347654.31077957153
2010-05-30,90983.52381134033,44077.39066410065,348096.91078567505
2010-06-06,91056.41381072998,44108.39066410065,348539.51079177856
2010-06-13,91129.30381011963,44139.39066410065,348982.1107978821
2010-06-20,91202.19380950928,44170.39066410065,349424.7108039856
2010-06-27,91275.08380889893,44201.39066410065,349867.3108100891
2010-07-04,91347.97380828857,44232.39066410065,350309.9108161926
2010-07-11,91420.86380767822,44263.39066410065,350752.51082229614
2010-07-18,91493.75380706787,44294.39066410065,351195.11082839966
2010-07-25,91566.64380645752,44325.39066410065,351637.7108345032
2010-08-01,91639.53380584717,44356.39066410065,352080.3108406067
2010-08-08,91712.42380523682,44387.39066410065,352522.9108467102
2010-08-15,91785.31380462646,44418.39066410065,352965.5108528137
2010-08-22,91858.20380401611,44449.39066410065,353408.11085891724
2010-08-29,91931.09380340576,44480.39066410065,353850.71086502075
2010-09-05,92003.98380279541,44511.39066410065,354293.31087112427
2010-09-12,92076.87380218506,44542.39066410065,354735.9108772278
2010-09-19,92149.7638015747,44573.39066410065,355178.5108833313
2010-09-26,92222.65380096436,44604.39066410065,355621.1108894348
2010-10-03,92295.543800354,44635.39066410065,356063.71089553833
2010-10-10,92368.43379974365,44666.39066410065,356506.31090164185
2010-10-17,92441.3237991333,44697.39066410065,356948.91090774536
2010-10-24,92514.21379852295,44728.39066410065,357391.5109138489
2010-10-31,92587.1037979126,44759.39066410065,357834.1109199524
2010-11-07,92659.99379730225,44790.39066410065,358276.7109260559
2010-11-14,92732.8837966919,44821.39066410065,358719.3109321594
2010-11-21,92805.77379608154,44852.39066410065,359161.91093826294
2010-11-28,92878.66379547119,44883.39066410065,359604.51094436646
2010-12-05,92951.55379486084,44914.39066410065,360047.11095046997
2010-12-12,93024.44379425049,44945.39066410065,360489.7109565735
2010-12-19,93097.33379364014,44976.39066410065,360932.310962677
2010-12-26,93170.22379302979,45007.39066410065,361374.9109687805
2011-01-02,93243.11379241943,45038.39066410065,361817.51097488403
2011-01-09,93316.00379180908,45069.39066410065,362260.11098098755
2011-01-16,93388.89379119873,45100.39066410065,362702.71098709106
2011-01-23,93461.78379058838,45131.39066410065,363145.3109931946
2011-01-30,93534.67378997803,45162.39066410065,363587.9109992981
2011-02-06,93607.56378936768,45193.39066410065,364030.5110054016
2011-02-13,93680.45378875732,45224.39066410065,364473.1110115051
2011-02-20,93753.34378814697,45255.39066410065,364915.71101760864
2011-02-27,93826.23378753662,45286.39066410065,365358.31102371216
2011-03-06,93899.12378692627,45317.39066410065,365800.9110298157
2011-03-13,93972.01378631592,45348.39066410065,366243.5110359192
2011-03-20,94044.90378570557,45379.39066410065,366686.1110420227
2011-03-27,94117.79378509521,45410.39066410065,367128.7110481262
2011-04-03,94190.68378448486,45441.39066410065,367571.31105422974
2011-04-10,94263.57378387451,45472.39066410065,368013.91106033325
2011-04-17,94336.46378326416,45503.39066410065,368456.51106643677
2011-04-24,94409.35378265381,45534.39066410065,368899.1110725403
2011-05-01,94482.24378204346,45565.39066410065,369341.7110786438
2011-05-08,94555.1337814331,45596.39066410065,369784.3110847473
2011-05-15,94628.02378082275,45627.39066410065,370226.91109085083
2011-05-22,94700.9137802124,45658.39066410065,370669.51109695435
2011-05-29,94773.80377960205,45689.39066410065,371112.11110305786
2011-06-05,94846.6937789917,45720.39066410065,371554.7111091614
2011-06-12,94919.58377838135,45751.39066410065,371997.3111152649
2011-06-19,94992.473777771,45782.39066410065,372439.9111213684
2011-06-26,95065.36377716064,45813.39066410065,372882.5111274719
2011-07-03,95138.2537765503,45844.39066410065,373325.11113357544
2011-07-10,95211.14377593994,45875.39066410065,373767.71113967896
